ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: woostify_product_video_metabox,Handle,Images,Attribute 1 value(s),Attribute 2 value(s),Attribute 3 value(s),Attribute 1 default,Attribute 2 default,Attribute 3 default,Attribute 1 visible,Attribute 2 visible,Attribute 3 visible,Attribute 1 global,Attribute 2 global,Attribute 3 global,Download 1 name,Download 1 URL,Attribute 1 name,Attribute 2 name,Attribute 3 name
0204203,variation,0204203-Single Seater-none-none,,,,,,,,,taxable,,,14.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,659.0,,,,,,0101074-P,,,,,Buy Now,1,,u182-three-seater-corner-sofa-white-cotton-linen,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/u182-three-seater-corner-sofa-white-cotton-linen-weilai-concept-weilai-concept-2.jpg?v=1676763281,Single Seater,,,,,,1,1,1,1,1,1,,,Size,,
0204204,variation,0204204-Two Seater-none-none,,,,,,,,,taxable,,,14.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1099.0,,,,,,0101074-P,,,,,Buy Now,1,,u182-three-seater-corner-sofa-white-cotton-linen,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/u182-three-seater-corner-sofa-white-cotton-linen-weilai-concept-weilai-concept-3.jpg?v=1676763283,Two Seater,,,,,,1,1,1,1,1,1,,,Size,,
0204205,variation,0204205-Three Seater-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1199.0,,,,,,0101074-P,,,,,Buy Now,1,,u182-three-seater-corner-sofa-white-cotton-linen,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/WechatIMG1446_bc21203e-d656-4454-94d3-99b9b15a6603.png?v=1676763285,Three Seater,,,,,,1,1,1,1,1,1,,,Size,,
0204206,variation,0204206-Four Seater-none-none,,,,,,,,,taxable,,,28.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1499.0,,,,,,0101074-P,,,,,Buy Now,1,,u182-three-seater-corner-sofa-white-cotton-linen,,Four Seater,,,,,,1,1,1,1,1,1,,,Size,,
0204207,variation,0204207-Four Seater Corner-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1699.0,,,,,,0101074-P,,,,,Buy Now,1,,u182-three-seater-corner-sofa-white-cotton-linen,,Four Seater Corner,,,,,,1,1,1,1,1,1,,,Size,,
0204208,variation,0204208-Black-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,799.0,,,,,,0101075-P,,,,,Buy Now,1,,j134-two-seater-sofa,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/j134-two-seater-sofa-weilai-concept-weilai-concept-2.jpg?v=1676763281,Black,,,,,,1,1,1,1,1,1,,,Color,,
0204209,variation,0204209-Yellow-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,799.0,,,,,,0101075-P,,,,,Buy Now,1,,j134-two-seater-sofa,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/j134-two-seater-sofa-weilai-concept-weilai-concept-3.jpg?v=1676763283,Yellow,,,,,,1,1,1,1,1,1,,,Color,,
0204210,variation,0204210-Green-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,799.0,,,,,,0101075-P,,,,,Buy Now,1,,j134-two-seater-sofa,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/j134-two-seater-sofa-weilai-concept-weilai-concept-4.jpg?v=1676763285,Green,,,,,,1,1,1,1,1,1,,,Color,,
0204211,variation,0204211-Blue-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,799.0,,,,,,0101075-P,,,,,Buy Now,1,,j134-two-seater-sofa,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/j134-two-seater-sofa-weilai-concept-weilai-concept-5.jpg?v=1676763287,Blue,,,,,,1,1,1,1,1,1,,,Color,,
0204212,variation,0204212-4-none-none,,,,,,,,,taxable,,,0.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1159.0,,,,,,0101076-P,,,,,Buy Now,1,,millennium-dinner-table-set,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/millennium-dining-table-set-weilai-concept-weilai-concept-2.jpg?v=1676763281,4,,,,,,1,1,1,1,1,1,,,Dining Chairs,,
0204213,variation,0204213-6-none-none,,,,,,,,,taxable,,,0.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1359.0,,,,,,0101076-P,,,,,Buy Now,1,,millennium-dinner-table-set,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/millennium-dining-table-set-weilai-concept-weilai-concept-3.jpg?v=1676763283,6,,,,,,1,1,1,1,1,1,,,Dining Chairs,,
0204214,variation,0204214-Grey-0-1800mm,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1299.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/eternal-dining-table-set-sintered-stone-weilai-concept-weilai-concept-2.jpg?v=1676763261,Grey,0,1800mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204215,variation,0204215-Grey-0-2000mm,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1399.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/eternal-dining-table-set-sintered-stone-weilai-concept-weilai-concept-3.jpg?v=1676763263,Grey,0,2000mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204216,variation,0204216-Grey-4-1600mm,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1699.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/eternal-dining-table-set-sintered-stone-weilai-concept-grey-0-weilai-concept-4.jpg?v=1676763265,Grey,4,1600mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204217,variation,0204217-Grey-4-1800mm,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1799.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/eternal-dining-table-set-sintered-stone-weilai-concept-weilai-concept-5.jpg?v=1676763267,Grey,4,1800mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204218,variation,0204218-Grey-4-2000mm,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1899.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/eternal-dining-table-set-sintered-stone-weilai-concept-red-0-weilai-concept-6.jpg?v=1676763268,Grey,4,2000mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204219,variation,0204219-Grey-6-1600mm,,,,,,,,,taxable,,,28.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1869.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,,Grey,6,1600mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204220,variation,0204220-Grey-6-1800mm,,,,,,,,,taxable,,,1531.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1999.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,,Grey,6,1800mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204221,variation,0204221-Grey-6-2000mm,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,2099.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,,Grey,6,2000mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204222,variation,0204222-Red-0-1600mm,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1199.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,,Red,0,1600mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204223,variation,0204223-Red-0-1800mm,,,,,,,,,taxable,,,28.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1299.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,,Red,0,1800mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204224,variation,0204224-Red-0-2000mm,,,,,,,,,taxable,,,150.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1399.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,,Red,0,2000mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204225,variation,0204225-Red-4-1600mm,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1699.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,,Red,4,1600mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204226,variation,0204226-Red-4-1800mm,,,,,,,,,taxable,,,28.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1799.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,,Red,4,1800mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204227,variation,0204227-Red-4-2000mm,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1899.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,,Red,4,2000mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204228,variation,0204228-Red-6-1600mm,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1869.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,,Red,6,1600mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204229,variation,0204229-Red-6-1800mm,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1999.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,,Red,6,1800mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204230,variation,0204230-Red-6-2000mm,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,2099.0,,,,,,0101077-P,,,,,Buy Now,1,,tw197-dinner-table-set,,Red,6,2000mm,,,,1,1,1,1,1,1,,,Dining Chairs,Quantity,Table Size
0204231,variation,0204231-4-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1199.0,,,,,,0101078-P,,,,,Buy Now,1,,helix-dining-table-set-sintered-stone,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/helix-dining-table-set-sintered-stone-weilai-concept-weilai-concept-2.jpg?v=1676763261,4,,,,,,1,1,1,1,1,1,,,With Dining Chairs,,
0204232,variation,0204232-1-4-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1399.0,,,,,,0101079-P,,,,,Buy Now,1,,novara-dining-table-set-sintered-stone-italian-design,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/novara-dining-table-set-sintered-stone-italian-design-weilai-concept-weilai-concept-2.jpg?v=1676763261,1,4,,,,,1,1,1,1,1,1,,,Style of Table Top,Chairs,
0204233,variation,0204233-1-6-none,,,,,,,,,taxable,,,28.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1599.0,,,,,,0101079-P,,,,,Buy Now,1,,novara-dining-table-set-sintered-stone-italian-design,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/novara-dining-table-set-sintered-stone-italian-design-weilai-concept-weilai-concept-3.jpg?v=1676763263,1,6,,,,,1,1,1,1,1,1,,,Style of Table Top,Chairs,
0204234,variation,0204234-2-0-none,,,,,,,,,taxable,,,-1.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,899.0,,,,,,0101079-P,,,,,Buy Now,1,,novara-dining-table-set-sintered-stone-italian-design,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/novara-dining-table-set-sintered-stone-italian-design-weilai-concept-weilai-concept-4.jpg?v=1676763265,2,0,,,,,1,1,1,1,1,1,,,Style of Table Top,Chairs,
0204235,variation,0204235-2-4-none,,,,,,,,,taxable,,,0.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1399.0,,,,,,0101079-P,,,,,Buy Now,1,,novara-dining-table-set-sintered-stone-italian-design,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/novara-dining-table-set-sintered-stone-italian-design-weilai-concept-weilai-concept-5.jpg?v=1676763266,2,4,,,,,1,1,1,1,1,1,,,Style of Table Top,Chairs,
0204236,variation,0204236-2-6-none,,,,,,,,,taxable,,,0.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1599.0,,,,,,0101079-P,,,,,Buy Now,1,,novara-dining-table-set-sintered-stone-italian-design,,2,6,,,,,1,1,1,1,1,1,,,Style of Table Top,Chairs,
0204237,variation,0204237-3-0-none,,,,,,,,,taxable,,,0.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,899.0,,,,,,0101079-P,,,,,Buy Now,1,,novara-dining-table-set-sintered-stone-italian-design,,3,0,,,,,1,1,1,1,1,1,,,Style of Table Top,Chairs,
0204238,variation,0204238-3-4-none,,,,,,,,,taxable,,,0.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1399.0,,,,,,0101079-P,,,,,Buy Now,1,,novara-dining-table-set-sintered-stone-italian-design,,3,4,,,,,1,1,1,1,1,1,,,Style of Table Top,Chairs,
0204239,variation,0204239-3-6-none,,,,,,,,,taxable,,,0.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1599.0,,,,,,0101079-P,,,,,Buy Now,1,,novara-dining-table-set-sintered-stone-italian-design,,3,6,,,,,1,1,1,1,1,1,,,Style of Table Top,Chairs,
0204240,variation,0204240-Armchair-Beige-Dark Grey,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,389.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/emi-rattan-armchair-and-ottoman-outdoor-furniture-weilai-concept-armchair--weilai-concept-2.jpg?v=1676763261,Armchair,Beige,Dark Grey,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204241,variation,0204241-Armchair-Dark Grey-Beige,,,,,,,,,taxable,,,152.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,389.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/emi-rattan-armchair-and-ottoman-outdoor-furniture-weilai-concept-weilai-concept-3.jpg?v=1676763263,Armchair,Dark Grey,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204242,variation,0204242-Armchair-Dark Grey-Dark Grey,,,,,,,,,taxable,,,28.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,389.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/emi-rattan-armchair-and-ottoman-outdoor-furniture-weilai-concept-three-seater-sofa--weilai-concept-4.jpg?v=1676763265,Armchair,Dark Grey,Dark Grey,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204243,variation,0204243-Two Seater Sofa-Beige-Beige,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,678.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/emi-rattan-armchair-and-ottoman-outdoor-furniture-weilai-concept-two-seater-sofa--weilai-concept-5.jpg?v=1676763267,Two Seater Sofa,Beige,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204244,variation,0204244-Two Seater Sofa-Beige-Dark Grey,,,,,,,,,taxable,,,236.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,678.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/emi-rattan-armchair-and-ottoman-outdoor-furniture-weilai-concept-two-person-sofa-bed--weilai-concept-6.jpg?v=1676763269,Two Seater Sofa,Beige,Dark Grey,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204245,variation,0204245-Two Seater Sofa-Dark Grey-Beige,,,,,,,,,taxable,,,28.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,678.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/emi-rattan-armchair-and-ottoman-outdoor-furniture-weilai-concept-one-person-sofa-bed--weilai-concept-7.jpg?v=1676763270,Two Seater Sofa,Dark Grey,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204246,variation,0204246-Two Seater Sofa-Dark Grey-Dark Grey,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,678.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/emi-rattan-armchair-and-ottoman-outdoor-furniture-weilai-concept-ottoman--weilai-concept-8.jpg?v=1676763272,Two Seater Sofa,Dark Grey,Dark Grey,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204247,variation,0204247-Three Seater Sofa-Beige-Beige,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,888.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/emi-rattan-armchair-and-ottoman-outdoor-furniture-weilai-concept-coffee-table--weilai-concept-9.jpg?v=1676763274,Three Seater Sofa,Beige,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204248,variation,0204248-Three Seater Sofa-Beige-Dark Grey,,,,,,,,,taxable,,,230.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,888.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/emi-rattan-armchair-and-ottoman-outdoor-furniture-weilai-concept-side-table--weilai-concept-10.jpg?v=1676763275,Three Seater Sofa,Beige,Dark Grey,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204249,variation,0204249-Three Seater Sofa-Dark Grey-Beige,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,888.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/emi-rattan-armchair-and-ottoman-outdoor-furniture-weilai-concept-weilai-concept-11.jpg?v=1676763278,Three Seater Sofa,Dark Grey,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204250,variation,0204250-Three Seater Sofa-Dark Grey-Dark Grey,,,,,,,,,taxable,,,28.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,888.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Three Seater Sofa,Dark Grey,Dark Grey,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204251,variation,0204251-Ottoman-Beige-Beige,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,239.99,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Ottoman,Beige,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204252,variation,0204252-Ottoman-Beige-Dark Grey,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,239.99,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Ottoman,Beige,Dark Grey,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204253,variation,0204253-Ottoman-Dark Grey-Beige,,,,,,,,,taxable,,,28.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,239.99,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Ottoman,Dark Grey,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204254,variation,0204254-Ottoman-Dark Grey-Dark Grey,,,,,,,,,taxable,,,235.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,239.99,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Ottoman,Dark Grey,Dark Grey,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204255,variation,0204255-Two Seater Sofa BED-Beige-Beige,,,,,,,,,taxable,,,23.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,789.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Two Seater Sofa BED,Beige,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204256,variation,0204256-Two Seater Sofa BED-Beige-Dark Grey,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,789.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Two Seater Sofa BED,Beige,Dark Grey,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204257,variation,0204257-Two Seater Sofa BED-Dark Grey-Beige,,,,,,,,,taxable,,,30.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,789.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Two Seater Sofa BED,Dark Grey,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204258,variation,0204258-Two Seater Sofa BED-Dark Grey-Dark Grey,,,,,,,,,taxable,,,28.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,589.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Two Seater Sofa BED,Dark Grey,Dark Grey,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204259,variation,0204259-Single Sofa BED-Beige-Beige,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,589.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Single Sofa BED,Beige,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204260,variation,0204260-Single Sofa BED-Beige-Dark Grey,,,,,,,,,taxable,,,163.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,589.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Single Sofa BED,Beige,Dark Grey,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204261,variation,0204261-Single Sofa BED-Dark Grey-Beige,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,589.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Single Sofa BED,Dark Grey,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204262,variation,0204262-Single Sofa BED-Dark Grey-Dark Grey,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,589.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Single Sofa BED,Dark Grey,Dark Grey,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204263,variation,0204263-Coffee Table-Beige-Beige,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,389.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Coffee Table,Beige,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204264,variation,0204264-Coffee Table-Dark Grey-Beige,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,389.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Coffee Table,Dark Grey,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204265,variation,0204265-Side Table-Beige-Beige,,,,,,,,,taxable,,,218.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,249.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Side Table,Beige,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204266,variation,0204266-Side Table-Dark Grey-Beige,,,,,,,,,taxable,,,150.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,249.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Side Table,Dark Grey,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204267,variation,0204267-Armchair & Ottoman-Beige-Beige,,,,,,,,,taxable,,,28.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,589.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Armchair & Ottoman,Beige,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204268,variation,0204268-Armchair & Ottoman-Beige-Dark Grey,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,589.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Armchair & Ottoman,Beige,Dark Grey,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204269,variation,0204269-Armchair & Ottoman-Dark Grey-Beige,,,,,,,,,taxable,,,28.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,589.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Armchair & Ottoman,Dark Grey,Beige,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
0204270,variation,0204270-Armchair & Ottoman-Dark Grey-Dark Grey,,,,,,,,,taxable,,,28.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,589.0,,,,,,0101080-P,,,,,Buy Now,1,,emi-rattan-armchair-and-ottoman-outdoor-furniture,,Armchair & Ottoman,Dark Grey,Dark Grey,,,,1,1,1,1,1,1,,,Size,Rattan Color,Cushion Color
